wsj10,wsj,['Gary Fields Staff Reporter Of The Wall Street Journal'],,https://www.wsj.com/articles/SB994105987531593647,"WASHINGTON -- As the Bush administration prepares to step up prosecution of gun crimes, Michael Mahoney represents a cautionary tale of how the drive can have unintended consequences.

Eight years ago, Mr. Mahoney was a taxpayer in Tennessee and a business owner with four employees. That was before the Derringer he carried for protection as he made nightly bank deposits was stolen, and he bought another pistol to replace it. As a result of that transaction, the 46-year-old Mr. Mahoney is in federal prison in Lexington, Ky.,..."
wsj11,wsj,[],,https://www.wsj.com/articles/DJFLBO0020130305e935jm4un,"To read the full story, Join Now or Sign In

Join Now Sign In

Members Only

This is the kind of news coverage and analysis you can access exclusively as a WSJ Pro Member."
wsj12,wsj,['Geoffrey A. Fowler'],,http://www.wsj.com/articles/a-19-year-old-just-built-the-first-fingerprint-reading-smart-gun-1475850207,"Kai Kloepfer, 19, has developed a prototype gun that unlocks with a fingerprint sensor, like a smartphone. Could it save lives? WSJ's Geoffrey A. Fowler takes it for a first test shot. Photo/Video: Jake Nicol/The Wall Street Journal

You don’t typically see guns at San Francisco tech confabs. The city itself saw its last gun store close in 2015. But on a sunny February morning, a ballroom at the Palace Hotel is filled with an unusual mix of engineers, veteran police officers, dot-com investors and gunsmiths. Some of them—mostly cops—are visibly packing.

We’re gathered for the 2016 International San Francisco Smart Gun Symposium, billed as a response to President Obama’s January remarks on gun safety. After citing gun accident statistics, Obama asked:..."
wsj13,wsj,"['Doug Cameron', 'Doug.Cameron Dowjones.Com']",,http://www.wsj.com/articles/obama-gun-measures-likely-wont-have-big-effect-on-firearms-industry-1452032158,"President Obama announced new executive actions to expand background checks and strengthen gun control laws. WSJ's Shelby Holliday details four things to know. Photo: AP

The Obama administration’s new, tighter controls on gun purchases come as industry sales have been booming lately, fueled by concerns about tougher national regulations and by fears created by recent tragedies. But some analysts have been questioning how long the latest surge will last.

U.S. firearm sales rose sharply in December following record sales over Black Friday. Shares in makers of pistols, rifles and ammunition have risen, and analysts have predicted a robust boost from gun shows this month, when manufacturers..."
wsj14,wsj,"['Sarah Nassauer', 'Austen Hufford', 'Zusha Elinson', 'Sarah.Nassauer Wsj.Com', 'Austen.Hufford Wsj.Com', 'Zusha.Elinson Wsj.Com']",,https://www.wsj.com/articles/walmart-dicks-say-they-will-stop-selling-guns-to-those-under-21-1519863036,"Walmart Inc. and Dick’s Sporting Goods Inc. said they would no longer sell guns to anyone under 21 years old, as two of the country’s biggest gun sellers tightened their policies in the wake of a high-school shooting that left 17 people dead in Parkland, Fla.

Both retailers said Wednesday they were making the change in light of the tragedy. “We take seriously our obligation to be a responsible seller of firearms,” Walmart said in a statement.

..."
wsj15,wsj,"['Sam Schechner', 'Google', 'Sam.Schechner Wsj.Com']",,http://www.wsj.com/articles/train-gunman-appeared-to-have-no-firearms-training-american-says-1440352365,"Three Americans, including two off-duty military service members, recount how they broke up what could have been a terrorist attack on a Paris-bound train. Photo: AP

PARIS—The heavily armed gunman who attacked a train bound for Paris on Friday appeared to have no firearms training whatsoever, a crucial element in helping three unarmed Americans successfully overpower him and thwart the attack, one of the Americans said.

Speaking to journalists at the U.S. Ambassador’s residence in Paris on Sunday evening, the three longtime friends—two military service members and a college student—recounted..."
wsj16,wsj,"['Byron Tau', 'Byron.Tau Wsj.Com']",,http://www.wsj.com/articles/oregon-shooting-obama-calls-for-gun-reform-1443742531,"President Obama condemned the shooting at a community college in rural Oregon, where a gunman opened fire Thursday morning, killing and wounding multiple people. Photo: AP

WASHINGTON—A visibly angry President Barack Obama addressed the nation in the wake of another mass shooting on Thursday, calling for Americans to press politicians for stricter gun regulation.

Mr. Obama called such tragedies a “a political choice that we make—to allow this to happen every few months in America.”

“This is something we..."
wsj17,wsj,"['Joe Palazzolo', 'Zusha Elinson', 'Joe.Palazzolo Wsj.Com', 'Zusha.Elinson Wsj.Com']",,https://www.wsj.com/articles/las-vegas-suspect-likely-used-automatic-rifle-in-massacre-1506966716,"The gunman who authorities said killed at least 59 people at a Las Vegas music festival appears to have used at least one rifle outfitted with a device that allowed the weapon to fire at a rapid rate, and had nearly two dozen firearms in his hotel room, law-enforcement officials said.

Investigators found 23 firearms in a room on the 32nd floor of the Mandalay Bay Resort and Casino. The weapons included AR-15-style and AK-47-style rifles as well as a large cache of ammunition, two law-enforcement officials said.

..."
wsj18,wsj,"['Zolan Kanno-Youngs', 'Zolan.Kanno-Youngs Wsj.Com']",,http://www.wsj.com/articles/yale-police-protest-over-firearms-tests-1478474266,"More than 70 police officers at Yale University are protesting a new policy that allows them to be fired if they don’t pass a firearms test in 30 working days after having failed it twice.

The officers say the new policy puts their jobs at risk because they don’t have enough time to practice for the exam, which requires shooting a target from different distances.

A shrinking number of ranges in the area means officers have..."
wsj19,wsj,[],,http://www.wsj.com/video/the-rifle-in-the-crosshairs-of-new-gun-debate/03C228BB-28CC-4184-93D9-27250089ACE6.html,"2:57

Myanmar's Rohingya Refugees Face Protests in Bangladesh

Some Bangladeshis want the 700,000 people who fled Myanmar and are stranded in refugee camps in their country to leave. For now, the refugees have nowhere else to go. Video/Photo: Karan Deep Singh/The Wall Street Journal"
wsj20,wsj,"['Joe Palazzolo', 'Joe.Palazzolo Wsj.Com']",,https://www.wsj.com/articles/appeals-court-upholds-maryland-ban-on-military-style-weapons-1487713224,"A federal appeals court upheld a Maryland ban on military-style rifles and large-capacity magazines on Tuesday, ruling that such arms are beyond the shelter of the U.S. Constitution.

Other courts have upheld restrictions on military-style rifles, but the Fourth U.S. Circuit Court of Appeals went further, ruling unequivocally that such arms “are not protected by the Second Amendment.” The ruling applies only to states that comprise..."
wsj21,wsj,"['Joe Palazzolo', 'Kate O Keeffe', 'Joe.Palazzolo Wsj.Com', 'Kathryn.Okeeffe Wsj.Com']",,http://www.wsj.com/articles/in-wake-of-orlando-shooting-obama-others-call-for-stricter-gun-laws-1465765325,"Suspected Orlando gunman Omar S. Mateen was able to buy several weapons before the attacks, despite the fact that he was known to the FBI. Photo: Zachary Scheffer for The Wall Street Journal

As authorities investigated the shooting Sunday that left 50 people dead, President Obama and other advocates for gun control made calls for stricter laws governing gun ownership.

In statements made Sunday afternoon, President Obama called the shooting “a further reminder of how easy it is for someone to get their hands on a weapon that lets them shoot people in a school, or a house of worship, or a movie theater, or a..."
wsj22,wsj,['Zusha Elinson'],,http://www.wsj.com/news/author/7782,"Walmart and Dick’s Sporting Goods said they would no longer sell guns to anyone under 21 years old, as two of the country’s biggest gun sellers tightened their policies in the wake of a high-school shooting that left 17 people dead in Parkland, Fla."
wsj23,wsj,"['Arian Campo-Flores', 'Nicole Hong', 'Arian.Campo-Flores Dowjones.Com', 'Google', 'Nicole.Hong Wsj.Com']",,https://www.wsj.com/articles/how-the-florida-school-shooting-turned-into-a-gun-control-movement-1519416915,"Two days after the school shooting in Parkland, Fla., that left 17 people dead, David Hogg feared public interest in the massacre was waning. The 17-year-old student at the school trained a camera on fellow students at a park, began broadcasting live on Twitter’s Periscope app and asked them to describe life after the carnage. The segment drew more than 33,000 viewers, some chiming in with comments such as, “Keep speaking out. Be the change.”

“I started live-streaming so people could see, to reignite the interest,” said..."
wsj24,wsj,['Joseph De Avila'],,https://www.wsj.com/articles/sandy-hook-lawsuit-against-gunmaker-heads-to-connecticuts-top-court-1510569002,"Nearly five years after a shooter killed 20 children and six adults at Sandy Hook Elementary School, a lawsuit brought against a gunmaker by families of those killed is slated to be heard Tuesday in Connecticut’s highest court.

The case will be a test on the federal protections that firearms manufacturers have against liability claims.

In..."
wsj25,wsj,"['Joe Palazzolo', 'Joe.Palazzolo Wsj.Com']",,https://www.wsj.com/articles/silencers-loophole-targeted-for-closure-1380840482,"Dave Matheny started selling gun silencers about three years ago as a hobby and took in about $19,000 in his first month. He now sells close to $1 million of the sound-suppressing devices each month from his Austin, Texas-based Silencer Shop.

But a recently proposed federal regulation that would close a loophole in current law could stifle sales of silencers—one of the fastest-growing segments of the gun industry—and, thereby, Mr...."
wsj26,wsj,"['Joe Palazzolo', 'Joe.Palazzolo Wsj.Com']",,http://www.wsj.com/articles/legal-split-could-bolster-connecticut-weapons-ban-1466381542,"A little more than a week after the mass shooting at an Orlando nightclub, the U.S. Supreme Court has an opportunity to weigh the legality of a state law that bans the type of rifle used in the massacre.

The court could decide as soon as Monday whether to take up a challenge to a Connecticut ban on semiautomatic rifles that resemble military weapons and high-capacity magazines.

Few expect the justices to entertain the argument..."
wsj27,wsj,['The Editorial Board'],,https://www.wsj.com/articles/the-gun-control-mirage-1507158925,"Stephen Paddock’s motives for his murderous rampage in Las Vegas on Sunday still aren’t known, and neither are all the details of his plans and methods. But since our friends on the left have decided to make this a debate over gun control, someone has to explain why their familiar solutions won’t stop mass shootings.

The impulse to do something after an event of such horror is understandable, and progressives believe that every human problem can be solved with a policy tweak. A ban here, a background check there, and, voila,..."
wsj28,wsj,"['Robert Wall', 'Robert.Wall Wsj.Com']",,https://www.wsj.com/articles/vehicles-becoming-favored-terrorist-attack-weapon-1490215358,"LONDON—The assailant in a deadly attack here Wednesday that left four people dead, including the attacker, used a weapon increasingly common in recent terrorist attacks: a road vehicle that typically draws little notice but can kill with devastating effect.

Details of the attack aren’t yet clear, but officials are calling it a terrorist incident. Just before 2:40 p.m., a small sport-utility vehicle slammed into pedestrians and police officers on Westminster Bridge, which spans the River Thames just in front of..."
wsj29,wsj,"['Peter Nicholas', 'Peter.Nicholas Wsj.Com']",,http://www.wsj.com/articles/hillary-clintons-secret-weapon-could-escalate-campaign-rhetoric-1451082017,"A new and more combative phase of Hillary Clinton’s presidential campaign opens next month when she sends her husband out to stump for her in important early states.

Waiting for him will be businessman Donald Trump, the Republican front-runner.

The former president has been a low-key figure since Mrs. Clinton entered the race for the Democratic nomination in April, offering private advice and helping her raise money at..."
wsj30,wsj,"['Jay Solomon', 'Google', 'Jay.Solomon Wsj.Com']",,https://www.wsj.com/articles/north-korea-tried-to-sell-nuclear-material-last-year-1489019429,"WASHINGTON—North Korea attempted to sell a form of lithium metal, a key material for developing miniaturized nuclear weapons, to unidentified international buyers last year, according to United Nations investigators tracking dictator Kim Jong Un’s weapons-of-mass-destruction programs.

The attempted sale, documented in a U.N. report this month, has sparked new concern in the Trump administration, Congress and the U.N. about the..."
wsj31,wsj,"['James Hookway', 'Google', 'James.Hookway Wsj.Com']",,https://www.wsj.com/articles/thai-navys-secret-weapon-against-marauding-monkeys-vasectomies-1502271000,"SATTAHIP NAVAL BASE, Thailand—Here at Thailand’s largest navy base, an enemy lurks within: packs of marauding monkeys that have taken over parts of the facility in their search for chips, nuts and maybe a bar of chocolate or two.

And the sailors are fighting back. Their weapon of choice? Monkey vasectomies.

Squeezed out of the nearby jungles by new housing developments and tourist resorts, the long-tailed macaques have..."
wsj32,wsj,"['Nicole Hong', 'Photography Kholood Eid For The Wall Street Journal', 'Google', 'Nicole.Hong Wsj.Com']",,https://www.wsj.com/articles/former-isis-recruit-becomes-prosecutors-aide-1488898751,"Federal prosecutors in Brooklyn believe they have found a special weapon in their fight against terrorism: a young man named Mo.

Mo, a U.S. citizen whose full name is under seal, left New York City in the summer of 2014 to join Islamic State in..."
wsj33,wsj,"['Sarah Nassauer', 'Sarah.Nassauer Wsj.Com']",,http://www.wsj.com/articles/supermarkets-best-weapon-against-e-tailers-produce-1476670441,"Bernie Dave, a regional manager for Wal-Mart Stores Inc. near Detroit, starts his weekly store visits in the backrooms of the produce departments.

Mr. Dave checks the “crisping” stations where workers keep lettuce fresh longer by washing it, cutting off the browned ends and culling any crushed leaves. It is one of several upgrades Wal-Mart is making to its produce areas—improving lighting, training staff to better care for fruits and..."
wsj34,wsj,"['Ben Zimmer', 'Google', 'Bgzimmer Wsj Gmail.Com']",,http://www.wsj.com/articles/how-kompromat-became-a-word-for-using-scandal-as-a-weapon-1484945369,"A diabolical-sounding Russian word has been making waves recently: “kompromat,” meaning “compromising material,” collected on someone for the purposes of blackmail. Less than two weeks before being sworn in as president, Donald Trump faced reports that the Russian government had “kompromat” on him, allegedly including evidence of sordid dealings with prostitutes and compromising financial ties.

The accusations appeared in a dossier prepared by a British ex-intelligence officer that was posted by BuzzFeed. Mr. Trump and..."
wsj35,wsj,"['Jacob Gallagher', 'Jacob.Gallagher Wsj.Com']",,http://www.wsj.com/articles/a-guys-secret-winter-dressing-weapon-1483726431,"A CASHMERE SWEATER offers posh assistance. A face-obscuring scarf helps, too. I’ve learned, however, that the real secret to fighting truly cruel cold is to wear legging-like pants under your trousers. I’m not talking about your father’s “long johns”—saggy and sad with the texture and style quotient of a burlap sack. These are base layers: closefitting, lightweight and almost supernaturally warm. And unlike long johns, which convey a sort of folksy, log-cabin sensibility, “base layers have more of a tech element,” said Angelo Spagnolo, 28, a staff writer at the website BuzzFeed, who wears Uniqlo Heattech tights..."
wsj36,wsj,[],,http://www.wsj.com/video/ukraine-new-weapon-against-russian-propaganda/621A22A7-AB83-4513-A30E-C97E9AFB02D8.html,"2:57

Myanmar's Rohingya Refugees Face Protests in Bangladesh

Some Bangladeshis want the 700,000 people who fled Myanmar and are stranded in refugee camps in their country to leave. For now, the refugees have nowhere else to go. Video/Photo: Karan Deep Singh/The Wall Street Journal"
wsj37,wsj,"['Ray A. Smith', 'Ray.Smith Wsj.Com']",,https://www.wsj.com/articles/models-are-fashions-secret-social-media-weapons-1489233603,"The social media posts generating the most buzz for designers at fashion shows often come from the models themselves, not the glamorous guests watching them strut by.

Models with large social-media followings can significantly boost the number of likes and comments that a high-profile fashion show generates on apps like Instagram and..."
wsj38,wsj,['Jim Sollisch'],,https://www.wsj.com/articles/giving-a-kidney-fixed-my-jump-shot-1494187432,"Five years ago, I gave my friend Joanne the gift of my left kidney. There are consequences to giving away an organ at 53. One is that I now have a better jump shot.

For many years I took ibuprofen by the handful—four at a time, often three times a day. I play basketball and tennis, and in the years before I gave away my kidney, I was constantly sore and stiff. The ibuprofen kept me playing. But ibuprofen is processed by the kidneys,..."
wsj39,wsj,['Asjylyn Loder'],,https://www.wsj.com/articles/a-warning-shot-on-equifax-index-provider-flagged-security-issues-last-year-1507292590,"A year before Equifax Inc. disclosed a breach that compromised the private information of 145.5 million consumers, a big financial company warned of signs that the credit reporting firm was failing to protect its data.

Index provider MSCI Inc. cautioned in an August 2016 report that Equifax was ill-prepared to face the “increasing frequency and sophistication of data breaches.” After examining company records, MSCI analysts said they found no evidence of regular cybersecurity audits, employee training to recognize risks,..."
wsj40,wsj,"['Jo Craven Mcginty', 'Jo.Mcginty Wsj.Com']",,https://www.wsj.com/articles/effectiveness-of-flu-shot-is-60-in-a-good-year-1512741601,"Bug alert: Australia recorded more flu infections this year than ever before, and the same virus is now rapidly circulating in the U.S.

Five children have died here, and around 750,000 people have come down with flu-like illnesses, according to the Centers for Disease Control and Prevention.

Health officials worry about the flu because it..."
